,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6790916919708252,0.5018725395202637,0.27335071563720703,0.04952447861433029,0.0648224875330925,0.4273846447467804,0.18363425135612488,0.10790190100669861,0.6765023469924927,0.71079021692276,0.8063236474990845,0.6316927671432495,0.5947450995445251,0.5804532170295715,0.5804532170295715,0.5804532170295715
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6790862083435059,0.5019668340682983,0.2733687460422516,0.04951607435941696,0.06483731418848038,0.42741501331329346,0.18359634280204773,0.10789282619953156,0.676490306854248,0.7108009457588196,0.8063457608222961,0.631759524345398,0.5946402549743652,0.5805082321166992,0.5805082321166992,0.5805082321166992
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6790875792503357,0.501910924911499,0.27336975932121277,0.04951882362365723,0.06482721865177155,0.4274120330810547,0.18362857401371002,0.10791151225566864,0.6765066981315613,0.710803747177124,0.8063578009605408,0.6316914558410645,0.5946950316429138,0.580474317073822,0.580474317073822,0.580474317073822
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.678860068321228,0.5013607740402222,0.2737724781036377,0.049781493842601776,0.06462980806827545,0.42762744426727295,0.18403220176696777,0.10796748846769333,0.6762533187866211,0.7107254266738892,0.8065199851989746,0.6312735676765442,0.5960641503334045,0.5808877944946289,0.5808877944946289,0.5808877944946289
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6788581013679504,0.5013279318809509,0.2737754285335541,0.04978310316801071,0.06462472677230835,0.4276057481765747,0.18404939770698547,0.10796384513378143,0.6762505769729614,0.7107147574424744,0.8064801096916199,0.6312629580497742,0.5960811972618103,0.5808765888214111,0.5808765888214111,0.5808765888214111
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6788598895072937,0.5013606548309326,0.2737719714641571,0.04978124797344208,0.06462980806827545,0.4276268780231476,0.18403196334838867,0.10796700417995453,0.6762531995773315,0.710724949836731,0.8065192103385925,0.6312737464904785,0.5960644483566284,0.5808877944946289,0.5808877944946289,0.5808877944946289
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6786354780197144,0.5009154081344604,0.27416712045669556,0.05004587024450302,0.06444878876209259,0.42785075306892395,0.1843871772289276,0.10803397744894028,0.6759594678878784,0.7106435298919678,0.806604266166687,0.6309664845466614,0.5973320007324219,0.5814006328582764,0.5814006328582764,0.5814006328582764
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6782280802726746,0.5010643601417542,0.27455779910087585,0.05007807910442352,0.06454107165336609,0.4279927909374237,0.18435008823871613,0.1081610843539238,0.6758220195770264,0.7104014754295349,0.8066131472587585,0.6309080123901367,0.597832202911377,0.5813280940055847,0.5813280940055847,0.5813280940055847
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6779824495315552,0.5009955763816833,0.2741217017173767,0.05003459006547928,0.06455621123313904,0.4275849461555481,0.18388888239860535,0.10771957039833069,0.6758274435997009,0.7102922797203064,0.8067418932914734,0.6311997175216675,0.5986579656600952,0.5814657211303711,0.5814657211303711,0.5814657211303711
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6776518821716309,0.5009362101554871,0.27369850873947144,0.0500214621424675,0.06460016965866089,0.4272332489490509,0.18342536687850952,0.10740429162979126,0.6758151650428772,0.7102143168449402,0.8068605661392212,0.631477952003479,0.5992722511291504,0.5817031264305115,0.5817031264305115,0.5817031264305115
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,167.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,186.6666717529297
z,-4.111491680145264,-21.786396026611328,-228.35301208496094,-74.92347717285156,3.807957172393799,30.24138641357422,142.08795166015625,49.54520797729492,-44.19146728515625,-179.67442321777344,345.2762756347656,219.9264373779297,189.74302673339844,128.95408630371094,-25.617555618286133,-46.504554748535156
c,0.6768451929092407,0.502106785774231,0.27480578422546387,0.050303541123867035,0.06459299474954605,0.42781099677085876,0.18373984098434448,0.1087203249335289,0.6755723357200623,0.7095807194709778,0.8066720962524414,0.6315857172012329,0.5983237028121948,0.5813814401626587,0.5813814401626587,0.5813814401626587
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,165.0
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,190.0
z,-4.111688613891602,-21.155040740966797,-226.6959228515625,-73.56059265136719,2.9914307594299316,30.03711700439453,140.46461486816406,49.212188720703125,-44.56039810180664,-178.9369659423828,343.9219055175781,218.8143310546875,188.28933715820312,129.0615997314453,-25.738893508911133,-48.021888732910156
c,0.6763352155685425,0.5037907958030701,0.27548685669898987,0.050635337829589844,0.06487221270799637,0.42778706550598145,0.18358001112937927,0.11030374467372894,0.6755532026290894,0.7094138264656067,0.8064330816268921,0.6316977739334106,0.5956131219863892,0.5804294347763062,0.5804294347763062,0.5804294347763062
x,193.75,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,157.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,183.3333282470703
z,-4.074120044708252,-21.796390533447266,-225.56362915039062,-74.79566955566406,3.869253635406494,31.349037170410156,143.6661834716797,50.272342681884766,-43.33721923828125,-178.4624786376953,345.17626953125,220.3160858154297,189.43887329101562,128.6181182861328,-24.974821090698242,-48.85980987548828
c,0.6758291721343994,0.5043643116950989,0.27596473693847656,0.051010824739933014,0.06484389305114746,0.42720693349838257,0.183569997549057,0.11181533336639404,0.674595296382904,0.7082428336143494,0.805702805519104,0.6313945651054382,0.5930505394935608,0.5788841843605042,0.5788841843605042,0.5788841843605042
x,193.75,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,150.0
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,176.6666717529297
z,-4.053295612335205,-22.322216033935547,-224.092041015625,-75.3380126953125,4.662125110626221,32.523231506347656,146.4816436767578,51.230098724365234,-42.17162322998047,-177.7470245361328,346.0903625488281,221.73849487304688,190.50099182128906,128.16639709472656,-24.393587112426758,-50.316505432128906
c,0.6753684282302856,0.5048404335975647,0.2765248715877533,0.05167924612760544,0.06502361595630646,0.4267556071281433,0.18329733610153198,0.11356885731220245,0.6730183362960815,0.7066454887390137,0.8044989109039307,0.6314256191253662,0.5897474884986877,0.5767626762390137,0.5767626762390137,0.5767626762390137
x,193.75,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,147.5
