,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.641594409942627,-30.858978271484375,-282.8721923828125,-129.60281372070312,17.683164596557617,25.486976623535156,131.39659118652344,50.95352554321289,7.634967803955078,-161.26498413085938,349.4543762207031,273.6426086425781,238.35296630859375,208.2553253173828,3.3278865814208984,-25.70383644104004
c,0.22901564836502075,0.13633008301258087,0.11126867681741714,0.04277209937572479,0.05690633878111839,0.216741681098938,0.13274475932121277,0.11048340052366257,0.4350697696208954,0.5408543944358826,0.7034879922866821,0.47456103563308716,0.3642902672290802,0.3358793258666992,0.3358793258666992,0.3358793258666992
x,226.25,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,212.5,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.598567962646484,-31.60617446899414,-282.6373596191406,-129.9886474609375,18.53152084350586,26.023658752441406,132.14060974121094,50.31242370605469,7.5613250732421875,-161.44842529296875,348.9913024902344,274.2030334472656,238.99644470214844,209.72581481933594,2.5584964752197266,-27.139734268188477
c,0.22585639357566833,0.13477955758571625,0.11124486476182938,0.042595937848091125,0.057158567011356354,0.2121739685535431,0.1322418749332428,0.11140863597393036,0.43685182929039,0.5439113974571228,0.7038301825523376,0.47439655661582947,0.3617329001426697,0.33687299489974976,0.33687299489974976,0.33687299489974976
x,227.5,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,215.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.553941249847412,-32.35823440551758,-282.3705749511719,-130.2565155029297,19.392419815063477,26.659767150878906,133.0218048095703,49.68172836303711,7.472705841064453,-161.60426330566406,348.6402282714844,274.7471008300781,239.59730529785156,211.1703643798828,1.8088130950927734,-28.54876136779785
c,0.22122317552566528,0.13312885165214539,0.11092842370271683,0.04251667857170105,0.05723212659358978,0.2082965075969696,0.1319633424282074,0.11054126918315887,0.43555545806884766,0.5426996946334839,0.702824592590332,0.4740171432495117,0.36235660314559937,0.33687883615493774,0.33687883615493774,0.33687883615493774
x,227.5,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,215.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.553941249847412,-32.35823440551758,-282.3705749511719,-130.2565155029297,19.392419815063477,26.659767150878906,133.0218048095703,49.68172836303711,7.472705841064453,-161.60426330566406,348.6402282714844,274.7471008300781,239.59730529785156,211.1703643798828,1.8088130950927734,-28.54876136779785
